time,e_xx,el_strain_xx,euler_angle_1,euler_angle_2,euler_angle_3,fp_xx,stress_xx,stress_yy,tot_strain_xx,vonmises
0.16015625,0.016211249571249,0,36.540793659899,0.369812817006,3.8027468543702,1.012445861815,536.92122745003,-0.001059540930208,0.015959522935195,468.16928729569
0.16046875,0.016243139804304,0,36.540568519341,0.36982374039341,3.8813596685413,1.0124760285652,537.09760871438,-0.0010626645587253,0.015990434521821,468.32380706899
0.16078125,0.016275031042012,0,36.619083591323,0.36983466413184,3.8812322994787,1.0125061958744,537.27387489568,-0.0010657898918835,0.016021345222531,468.47822915878
0.16109375,0.016306923284367,0,36.618858560787,0.36984558822057,3.8811049047619,1.0125363637422,537.45002607068,-0.0010689165745277,0.016052255037357,468.63255361216
0.16140625,0.016338816531364,0,36.776113900075,0.36985651265889,3.8809774844897,1.0125665321687,537.62606231562,-0.0010720449327871,0.01608316396633,468.78678047651
0.16171875,0.016370710782998,0,36.933369294128,0.36986743744598,3.8808500387602,1.0125967011536,537.80198370698,-0.0010751747921531,0.016114072009482,468.94090979916
0.16203125,0.016402606039264,0,37.011884585367,0.3698783625815,3.8807225676711,1.0126268706969,537.97779032092,-0.0010783063183515,0.016144979166845,469.09494162765
0.16234375,0.016434502300158,0,37.090399931176,0.36988928806434,3.88059507132,1.0126570407982,538.15348223379,-0.001081439288509,0.016175885438449,469.24887600948
0.16265625,0.016466399565674,0,37.090175173977,0.36990021389364,3.8804675498037,1.0126872114576,538.32905952166,-0.0010845738289016,0.016206790824328,469.40271299238
0.16296875,0.016498297835806,0,37.168690628634,0.36991114006901,3.8803400032186,1.0127173826748,538.5045222605,-0.001087710013026,0.016237695324511,469.55645262413
0.16328125,0.016530197110551,0,37.32594629505,0.36992206658968,3.8802124316609,1.0127475544496,538.67987052646,-0.0010908476246344,0.016268598939032,469.71009495255
0.16359375,0.016562097389903,0,37.404461858171,0.36993299345471,3.8800848352263,1.012777726782,538.85510439529,-0.0010939868669566,0.01629950166792,469.86364002564
0.16390625,0.016593998673858,0,37.561717632859,0.36994392066345,3.9586973714902,1.0128078996718,539.03022394303,-0.0010971273984341,0.016330403511209,470.01708789137
0.16421875,0.016625900962409,0,37.64023330406,0.36995484821538,3.9585697255868,1.0128380731187,539.20522924529,-0.0011002694683914,0.016361304468929,470.17043859797
0.16453125,0.016657804255552,0,37.71874902916,0.36996577610951,3.9584420550909,1.0128682471227,539.38012037762,-0.0011034132100924,0.016392204541112,470.32369219367
0.16484375,0.016689708553282,0,37.797264808063,0.36997670434552,3.9583143600963,1.0128984216836,539.55489741572,-0.0011065585120779,0.016423103727789,470.47684872678
0.16515625,0.016721613855594,0,37.875780640676,0.36998763292227,3.9581866406968,1.0129285968012,539.72956043527,-0.0011097050985416,0.016454002028992,470.62990824563
0.16546875,0.016753520162484,0,38.033036684385,0.36999856183938,4.0367990544658,1.0129587724754,539.90410951162,-0.0011128531423859,0.016484899444753,470.78287079877
0.16578125,0.016785427473945,0,38.111552624137,0.37000949109604,4.0366712865353,1.012988948706,540.07854472004,-0.0011160027810027,0.016515795975103,470.93573643482
0.16609375,0.016817335789973,0,38.19006861732,0.37002042069155,4.0365434944781,1.0130191254928,540.25286613596,-0.0011191538298755,0.016546691620073,471.08850520238
0.16640625,0.016849245110563,0,38.34732482132,0.37003135062496,4.0364156783861,1.0130493028358,540.42707383448,-0.0011223064568199,0.016577586379696,471.24117715026
0.16671875,0.01688115543571,0,38.425840921085,0.37004228089609,4.0362878383509,1.0130794807346,540.60116789091,-0.0011254604323616,0.016608480254002,471.39375232723
0.16703125,0.016913066765409,0,38.583097231484,0.37005321150381,4.0361599744635,1.0131096591892,540.77514838027,-0.0011286158297214,0.016639373243023,471.5462307822
0.16734375,0.016944979099655,0,38.740353594945,0.37006414244771,4.0360320868149,1.0131398381994,540.94901537752,-0.0011317727350355,0.01667026534679,471.69861256422
0.16765625,0.016976892438443,0,38.740129696416,0.37007507372691,4.0359041754953,1.0131700177651,541.12276895761,-0.0011349311069619,0.016701156565335,471.85089772234
0.16796875,0.017008806781767,0,38.818646008249,0.37008600534082,4.0357762405948,1.013200197886,541.29640919543,-0.001138090879047,0.01673204689869,472.00308630569
0.16828125,0.017040722129624,0,38.81842221539,0.37009693728877,4.0356482822029,1.0132303785621,541.46993616579,-0.0011412520476293,0.016762936346886,472.15517836351
0.16859375,0.017072638482007,0,39.054418947673,0.37010786957012,4.0355203004089,1.013260559793,541.64334994335,-0.0011444146780096,0.016793824909954,472.3071739451
0.16890625,0.017104555838912,0,39.132935417606,0.37011880218409,4.0353922953015,1.0132907415788,541.81665060279,-0.0011475786947843,0.016824712587926,472.45907309985
0.16921875,0.017136474200334,0,39.29019209754,0.37012973513011,4.0352642669693,1.0133209239192,541.98983821867,-0.001150744156385,0.016855599380834,472.61087587723
0.16953125,0.017168393566268,0,39.368708672425,0.37014066840735,4.0351362155003,1.013351106814,542.16291286552,-0.0011539109666194,0.016886485288708,472.76258232672
0.16984375,0.017200313936709,0,39.368485142174,0.37015160201533,4.0350081409822,1.0133812902631,542.33587461763,-0.0011570793379274,0.01691737031158,472.914192498
0.17015625,0.017232235311651,0,39.525741979139,0.37016253595332,4.0348800435024,1.0134114742663,542.50872354965,-0.0011602488438025,0.016948254449482,473.06570644063
0.17046875,0.01726415769109,0,39.60425871079,0.37017347022079,4.0347519231478,1.0134416588235,542.68145973561,-0.0011634198762678,0.016979137702445,473.21712420445
